Japanese;English;French;German;
"やったわ [Link]！
声がとどいたみたいよ！";"Someone heard you! You
did it, [Link]!";"Quelqu'un t'a entendu!
Tu y es arrivé,
[Link]!";"Jemand hat dich gehört! 
Du hast es geschafft,
[Link]!";
"わかったわ！
とにかくカシヅクって人を
探せばいいワケね！";"OK, got it! So we have to
find Kayo to learn the
secret!";"Bien compris! Nous devons
trouver Kaji pour qu'il
nous livre le secret!";"O.K., verstanden! Also müs-
sen wir Kaschizuku 
finden...
...um das Geheimnis zu 
erfahren!";
"この部屋は もう安全よ
もしかして・・・あなたが
占い師のフォーチュン？";"It's safe out here! Who are
you...the fortune-teller,
Astrid?";"Il n'y a plus de danger!
Seriez-vous... Astrid,
la voyante?";"Es ist sicher hier draußen! 
Bist du etwa... die Wahr-
sagerin, Astrid?";
"ねぇ [Link]
ちょっと待って！";"Hang on, [Link]!";"Hé, [Link],
attends!";"Einen Moment, 
[Link]!";
"わっ [Link]！
あんなところに シカバネが・・・";"A fallen adventurer...
Look, [Link]!";"Un aventurier malheureux...
regarde, [Link]!";"Ein gefallener Abenteurer...
Schau, [Link]!";
"この部屋は もう安全よ
アタシたち カシヅクに
ここを開けてってたのまれたの
もしかして・・・あなたが
占い師のフォーチュン？";"It's safe out here!
Kayo asked us to open this
door...
So might you be...the
fortune-teller, Astrid?";"Il n'y a plus de danger!
Kaji nous a demandé
d'ouvrir la porte...
Seriez-vous... Astrid,
la voyante?";"Es ist sicher hier draußen!
Kaschizuku bat uns, diese 
Tür zu öffnen...
Dann bist du vielleicht... 
die Wahrsagerin Astrid?";
"あれ？ラインバックがいないわ
まったく人さわがせなヤツね！";"Hey? Where's Linebeck?
What a troublemaker!";"Hé? Où est Linebeck?
Mais quel enquiquineur!";"Nanu? Wo ist Linebeck?
Was für ein Unruhestifter!";
"ラインバックなら
フォーチュンの家にいるわよ！";"If you're looking for
Linebeck, he's at Astrid's 
house!";"Si vous cherchez Linebeck,
il est allé chez Astrid!";"Wenn du nach Linebeck 
suchst, er ist in Astrids 
Haus!";
"[Link] これって？
なにかこの島で起こったんじゃ・・・";"Oooh, mystery! I wonder
what happened on this
isle, [Link]...";"Oooh! Je me demande ce
qu'il s'est passé sur cette
île, [Link]...";"Oooh, wie geheimnisvoll! Ich
frag mich, was auf dieser 
Insel passiert ist...
...[Link]...";
"[Link] これって
カシヅクの日記よ！

東に向かったみたいね
アタシたちも急ぎましょ！";"[Link], this is
Kayo's journal.

Looks like he traveled to
the east side of the island!
Let's go that way too!";"[Link], regarde!
c'est le journal de Kaji.

Apparemment, il est parti
vers l'est de l'île!
Allons-y nous aussi!";"[Link], das ist
Kaschizukus Tagebuch.

Sieht so aus, als sei er zur 
östlichen Seite der Insel ge-
reist! 
Dann gehen wir auch dahin!";
"[Link] これって
カシヅクの日記よ！
カクゴの上だったのね・・・";"This is Kayo's journal! Looks
like he was alarmed about
something...";"Le journal de Kaji!
Apparemment, quelque
chose l'inquiétait...";"Das ist das Tagebuch von 
Kaschizuku! 

Er war auf das Schlimmste 
gefasst, nicht wahr...";
"待って [Link]！
あの人を放って行くつもり？

マイクに向かって さけばないと
きっと気づいてくれないわよ";"Wait, [Link]!
Are you just going to
leave without calling out?
There's someone back there!
And to call out, you should
say something into the Mic!";"Attends, [Link]!
Tu vas partir comme ça,
sans essayer d'appeler?
Il y a quelqu'un ici!
Et pour appeler, il faut que
tu parles dans le micro!";"Warte, [Link]!
Du willst doch nicht gehen,
ohne etwas zu rufen?
Da ist jemand da hinten! 


Und um sie zu rufen, soll-
test du etwas ins Mikrofon 
sprechen!";
"このトビラの向こうに
なにか気配を感じるわ・・・";"I feel a presence on the
other side of this door...";"Je sens une présence de
l'autre côté de cette
porte...";"Ich spüre jemanden auf der
anderen Seite der Tür...";
"待ってて フォーチュン！
すぐにそこから出してあげるわ！";"Hold on, Astrid! We'll get
you out of there as soon
as possible!";"Tenez bon, Astrid!
Nous allons vous sortir
de là dès que possible!";"Warte, Astrid! Wir holen 
dich so schnell wie möglich 
da raus!";
"見て [Link]！
火山の噴火がおさまってるわ";"The volcano has stopped
erupting, [Link]!";"Le volcan s'est calmé,
[Link]!";"Der Vulkan hat sich wieder
beruhigt, [Link]!";
"きっと [Link]が
魔物をやっつけたおかげね！

さあ フォーチュンのところに
報告しに行きましょ！";"I'll bet it's because you
defeated all the monsters,
[Link]!
Come on! Let's tell Astrid!";"Je te parie que c'est parce
que tu as vaincu tous les
monstres, [Link]!
Viens vite! Il faut aller
le dire à Astrid!";"Ich wette, das liegt daran, 
dass du die ganzen Monster
besiegt hast...
...[Link]! Komm! 
Lass uns Astrid davon 
erzählen!";
"おう [Link]！
オレ様のすばらしい舵さばき
なかなかのもんだったろう？";"A sterling example of my
helmsmanship! Impressed,
[Link]?";"Un superbe exemple de mes
qualités de timonier! Alors?
Scotché, [Link]?";"Bin ich ein guter Steuer-
mann, oder nicht? Beein-
druckt, [Link]?";
"なに！？
フォーチュンは見つけたけど
トビラが開かないだと？
なになに！？
しかも この島には
魔物がウヨウヨしてるだと？
・・・


[Link]・・・
しばらくオレ様は
船の整備で 手がはなせネェ";"What?! You found Astrid,
but the door won't open?!

Ah, what?! And the island
is swarming with monsters?

...


'Scuse me, [Link].
Got to bury my head in my
ship...so much work to do!";"Quoi?! Tu as trouvé
Astrid mais la porte ne
s'ouvre pas?!
Et quoi?! L'île grouille de
monstres en tout genre?

...


'Scuse, [Link].
Faut que je vérifie la
chaudière... tout de suite!";"Was? Du hast Astrid ge-
funden, aber die Tür geht 
nicht auf?!?
Ah, was?!? Und die Insel
wimmelt von Monstern?

...


Sorry, [Link].
Muss mich um mein Schiff 
kümmern... so viel zu tun!";
"おう [Link]！
神殿には行ってみたのか？";"You went to the temple,
[Link]?";"Tu es allé au temple,
[Link]?";"Warst du beim Tempel,
[Link]?";
"おそいぞ [Link]！
おいていこうかと思ったぜ";"What's taking so long? I
was about to leave you
here, [Link]!";"Tu lambines! J'allais partir
sans toi, [Link]!";"Was dauert denn so lange?
Ich wollte dich schon hier-
lassen, [Link]!";
"なに？次にどこに進むべきか
わからなくなっただと！？

それじゃ フォーチュンにでも
占ってもらったらどうだ？";"What?! Are you telling me 
you don't know where
you're going next?
Go ask Astrid to gaze
into her crystal ball and
whip up some direction!";"Quoi?! Tu veux dire que tu
ne sais pas où nous devons
aller?
Dis à Astrid de regarder
dans sa boule de cristal et
de nous médiumer ça.";"Was? Du weißt nicht, wo-
hin du als Nächstes gehen 
sollst?
Dann geh und frag Astrid,
ob sie für dich wahrsagt!";
"おう [Link]！
フォーチュンは見つかったか？

なんだ まだなのかよ
それでも 出航したいってか？
はいいいえ";"Did you find Astrid,
[Link]?

Not yet? And you still
want to leave?
YesNo";"Tu as trouvé Astrid,
[Link]?

Pas encore? Et tu veux
quand même lever l'ancre?
OuiNon";"Hast du Astrid gefunden,
[Link]?

Noch nicht? Und du willst
trotzdem ablegen?
JaNein";
"行き先は決まったか？
さっそく出航するぞ
はいいいえ";"Know where you want to
go next? We'll ship out!
YesNo";"Tu sais où aller ensuite?
Alors on lève l'ancre!
OuiNon";"Weißt du, wo wir hin müs-
sen? Dann los!
JaNein";
"そうか それじゃあオレ様は
船の整備でもやろうかな";"Fine then. I'll be here
working on the ship.";"D'accord. Je t'attends ici.
J'ai des réparations
urgentes à faire.";"Dann arbeite ich mal weiter
an meinem Schiff.";
"忘れ物とかネェだろうな？
ようし！ 出航だ！";"Hmmm. Haven't forgotten
anything, have you? OK,
let's be off!";"Mmh. Tu n'as rien oublié?
Bien bien! Tout le monde
à bord!";"Hmmm. Hast du auch 
nichts vergessen? O.K., 
dann lass uns ablegen!";
"よく言うわよ！
島の場所も知らなかったくせに

[Link]が
きちんとこうろを描いてくれた
おかげじゃない！";"What?! You didn't even
know where the island was!

Who sketched our course
on the sea chart?!
Yeah, [Link] did!";"Quoi?! Tu ne savais même
pas où se trouvait l'île!

Et qui a tracé notre course
sur la carte marine?!
C'est [Link]!";"Was?!? Du wusstest noch 
nicht mal, wo die Insel war!

Wer hat denn unseren Kurs 
auf die Seekarte gezeich-
net?!? 
Ja, das war
[Link]!";
"なんだと！？ふんっ！
シロウトにはオレ様のすごさが
わからネェんだよ";"What?! You piece of fluff!
You just don't appreciate
the finer points of sailing!";"Quoi?! Pauvre moucheron
hypertrophié! Tu ne connais
rien à la navigation! Peuh!";"Was?!? Du Fussel! Du als 
Laie verstehst das einfach 
nicht! Fusselfee!";
"[Link]
オマエは わかるよな？
まあねぜんぜん";"But you get me, right,
[Link]?
YesNo";"Mais toi, tu me comprends,
pas vrai, [Link]?
OuiNon";"Aber du verstehst mich 
doch, [Link]?
JaNein";
"そらみろ！[Link]は
ちゃーんとわかってるじゃネェか";"There's a sensible lad! See?
[Link] gets it!";"Voilà un gars qui en a
dans la caboche! Tu vois!
[Link] comprend!";"Ein kluger Junge! Siehst du?
[Link] versteht 
mich!";
"・・・


まったく どいつもこいつも
オレ様をなんだと思ってんだ・・・

それじゃあ オマエら
早くフォーチュンって占い師を
探しに行ってこいよ！
オレ様は船の整備をするから
いそがしいんだよ ふんっ！";"...


Abuse your captain, will
you...

OK, you little adventure
monkey, why don't you run
off and find Astrid!
I'll be right here waiting
for you, taking care of
my ship! Hrmph!";"...


Alors comme ça, on
martyrise son capitaine...

Va chez Astrid la voyante,
espèce de petit aventurier
du dimanche!
Je t'attendrai ici, tout en
prenant soin de mon navire!
Peuh!";"...


Wie springt ihr denn mit 
eurem Kapitän um?

O.K., du kleiner Abenteuer-
affe, geh und finde die 
Wahrsagerin Astrid!
Ich warte hier auf euch und
kümmere mich um mein 
Schiff! Hrmpf!";
"ようし！
そんな[Link]に
大事なニンムを与えよう！
例のフォーチュンって占い師を
探しに行ってくるんだ！

・・・オレ様は
船の整備をしながら
ここで 待ってるからな！";"And, as captain, I shall
assign our little adventure
monkey a task!
Go find Astrid,
[Link]!

Meanwhile...I'll be waiting
here attending to the needs
of my fine vessel!";"Et en tant que capitaine,
je vais t'assigner une
tâche à accomplir!
Va trouver Astrid,
[Link]!

En attendant...
Je serai ici à m'occuper
de mon fier navire!";"Und als Kapitän übertrage 
ich dir eine wichtige Auf-
gabe!
Geh und finde Astrid,
[Link]!

In der Zwischenzeit... 
werde ich hier warten und 
mich...
...um mein Schiff kümmern!";
"また アタシたちだけ？
ホント こわがりなんだから！";"What?! Staying behind?!
You're scared, aren't you?";"Quoi?! Tu restes ici?!
Quelle poule mouillée!";"Was?!? Schickst du wieder
uns beide vor? Du bist 
vielleicht ein Angsthase!";
"と とにかくだ
オマエらが行ってこい！

じゃあ ヨロシクたのんだぜ！
あぁ いそがしい
船の整備は いそがしいなぁ！";"Me? S-scared? I'm never
scared, you little fluttering
shrimp.
You two go ahead. I'll be
breaking my back working
on the ship for your sakes!";"P... poule mouillée, moi?
Je n'ai peur de rien, sale
petite crevette volante!
Allez-y! Pendant ce temps,
je me casserai le dos à
travailler sur le navire!";"A-Angsthase? Von wegen!


Nun, viel Glück! Ich hab mit
den Reparaturen am Schiff 
zu tun! ";
"早いとこ フォーチュンから
幽霊船の手がかりを
聞き出してきてくれ！
オマエがこわいって言うなら
出航しちまってもいいぞ？
はいいいえ";"Step to it! Go ask Astrid
about the Ghost Ship!

Of course, if you're too
scared, we can set sail...
YesNo";"Allez hop! Va demander
à Astrid des infos sur
le navire fantôme!
Bien sûr, si tu as peur, on
peut reprendre la mer...
OuiNon";"Mach mal hinne! Geh und 
frag Astrid nach dem 
Geisterschiff!
Wenn du natürlich Angst 
hast... 

...können wir auch in See 
stechen? 
JaNein";
"ん だれかと思えば
[Link]じゃネェか

なにって・・・えーっと・・・
じ 実はオレ様も
フォーチュンを探してたのよ！";"I was wondering who that
was, [Link].
It's you!
What...oh...
Uh, I was looking
for Astrid too, actually!";"Oh! Je me demandais qui
cela pouvait bien être.
C'est toi [Link]!
Quoi... Oh...
Euh, en fait, je cherchais
Astrid, moi aussi.";"Ich hab mich schon gefragt,
wer das war. Du warst das
also, [Link].
Was...oh...
Uh, Ich hab auch nach 
Astrid gesucht, weißt du?";
"うそばっかり！
船を整備するんじゃなかったの？";"What a big liar!
You said that you had to
fix the boat!";"Mais quel menteur!
Tu as dit que tu devais
réparer le bateau!";"Nichts als Lügen!
Sagtest du nicht, du repa-
rierst das Schiff?";
"いや その なんだ・・・
オレ様がいなくて オマエらが
さびしがってないかと思ってな！";"Well, actually, um...
I thought that you might be
lost and lonely without me!";"Eh bien, en fait, hum... Je
me suis dit que vous vous
sentiriez seul sans moi!";"Nun, tatsächlich, ähm...
dachte ich, ihr seid viel-
leicht einsam ohne mich!";
"さびしくなんかないわよ！
それはアンタの方でしょ

でも ちょうどよかったわ
今からフォーチュンに
占ってもらうところなの";"Us lost?! You're the one
without a clue!

OK, but at least you're
here in time for Astrid
to tell us our fortunes.";"Hein? Tu veux dire que
c'est toi qui as eu peur
de rester seul!
Enfin, au moins tu es
arrivé à temps pour
entendre Astrid.";"Wir und einsam?!? Wenn 
hier jemand einsam ist, 
dann doch du!
O.K., aber wenigstens bist 
du da, um Astrid zuzuhö-
ren, was sie uns wahrsagt.";
"なっ なにっ！
それを早く言えよ！";"Wh-what?! Why didn't
you tell me sooner?!";"Qu... quoi?! Pourquoi tu
ne me l'as pas dit plus tôt!";"W-was?!? Warum sagst du
das denn nicht früher?!?";
"おう [Link]！
おそい おそいぞ！

フォーチュンがお待ちかねだ！
早く占ってもらいな！";"Make it a habit of being
late, [Link]?

Astrid is waiting for us!
Hurry up! She's going to
tell our fortunes!";"Encore en retard?
Ça devient une habitude,
[Link]!
Astrid nous attend! Elle
va nous lire notre futur!";"Du bist spät,
[Link]!

Astrid wartet auf uns!
Beeil dich! Sie wird unsere 
Zukunft weissagen!";
"ちょっと ラインバック！
神殿に魔物がいるって聞いて
逃げたでしょ！";"Linebeck! You fled the
second you heard about
monsters in the temple!";"Linebeck! Tu t'es enfui à
la seconde même où tu as
entendu le mot "monstres"!";"Also hör mal, Linebeck! 
Kaum hattest du von den 
Monstern im Tempel...
...gehört, bist du auch 
schon abgehauen!";
